#============================================================================
# Opacities computed by OpTool        <a^n>=  9.9572E-1  1.9431E+0  7.9257E+0
# Method:   DHS  fmax=  0.000
# Parameters:
#   amin [um]=      0.500 amax [um]=   1000.000  na  =   50    apow=   3.0    
#   lmin [um]=      0.100 lmax [um]=   1000.000  nlam=  300    nang=   180
#   porosity =      0.000 p_mantle =      0.000  fmax=  0.0    chop=   0.0
# Composition:
#  Where   mfrac  rho   Material
#  -----   -----  ----  -----------------------------------------------------
#  core    0.500  7.87  ./static/opticalconstants/lnk/fe-cryst.lnk
#  core    0.500  2.26  ./static/opticalconstants/lnk/c-crsty.lnk
#  - - -   - - -  -  -  - - - - - - - - - - - - - - - - - - - - - - - - - - -
#  grain   1.000  3.51  mixture of  2 materials
#----------------------------------------------------------------------------
# Command: optool ./static/opticalconstants/lnk/fe-cryst.lnk 0.5 7.87 \
#   ./static/opticalconstants/lnk/c-crsty.lnk 0.5 2.26 -dhs 0.5 -a 0.5 \
#   1000.0 3.0 -l 0.1 1000.0 -fmax 0
#============================================================================
# Standard output file, no scattering matrix
#    iformat
#    nlambda
#    lambda[um]  kabs [cm^2/g]  ksca [cm^2/g]    g_asymmetry
#============================================================================
           3
         300
   7.637358E-01   1.275946E+01   2.021720E+01   8.054149E-01
   7.876279E-01   1.278098E+01   2.023734E+01   8.045344E-01
   8.122674E-01   1.280207E+01   2.025845E+01   8.035880E-01
   8.376776E-01   1.282309E+01   2.028003E+01   8.026029E-01
   8.638828E-01   1.284294E+01   2.030344E+01   8.015412E-01
   8.909078E-01   1.286477E+01   2.032601E+01   8.005067E-01
   9.187782E-01   1.288556E+01   2.035051E+01   7.993773E-01
   9.475205E-01   1.290667E+01   2.037546E+01   7.982100E-01
   9.771620E-01   1.292812E+01   2.040071E+01   7.970144E-01
   1.007731E+00   1.294732E+01   2.042891E+01   7.956902E-01
   1.039256E+00   1.296532E+01   2.045948E+01   7.942488E-01
   1.071767E+00   1.298313E+01   2.049092E+01   7.927433E-01
   1.105295E+00   1.300004E+01   2.052362E+01   7.911415E-01
   1.139872E+00   1.301865E+01   2.055510E+01   7.895586E-01
   1.175531E+00   1.303564E+01   2.058833E+01   7.878670E-01
   1.212305E+00   1.305300E+01   2.062149E+01   7.861228E-01
   1.250230E+00   1.307062E+01   2.065461E+01   7.843299E-01
   1.289341E+00   1.308856E+01   2.068736E+01   7.824913E-01
   1.329676E+00   1.310641E+01   2.072041E+01   7.805963E-01
   1.371272E+00   1.312465E+01   2.075361E+01   7.786670E-01
   1.414170E+00   1.314164E+01   2.078897E+01   7.766052E-01
   1.458410E+00   1.315971E+01   2.082460E+01   7.745033E-01
   1.504034E+00   1.317974E+01   2.085976E+01   7.723885E-01
   1.551084E+00   1.320060E+01   2.089577E+01   7.702256E-01
   1.599607E+00   1.322071E+01   2.093410E+01   7.679662E-01
   1.649648E+00   1.324072E+01   2.097363E+01   7.656227E-01
   1.701254E+00   1.326156E+01   2.101288E+01   7.632453E-01
   1.754475E+00   1.328044E+01   2.105331E+01   7.607403E-01
   1.809360E+00   1.330050E+01   2.109168E+01   7.582362E-01
   1.865963E+00   1.331743E+01   2.113176E+01   7.555781E-01
   1.924336E+00   1.333448E+01   2.117081E+01   7.528484E-01
   1.984535E+00   1.334968E+01   2.121085E+01   7.499598E-01
   2.046618E+00   1.336394E+01   2.125183E+01   7.469183E-01
   2.110643E+00   1.337902E+01   2.129336E+01   7.437695E-01
   2.176670E+00   1.339311E+01   2.133809E+01   7.404361E-01
   2.244763E+00   1.340743E+01   2.138565E+01   7.369275E-01
   2.314987E+00   1.342246E+01   2.143586E+01   7.332505E-01
   2.387407E+00   1.343916E+01   2.148813E+01   7.294282E-01
   2.462092E+00   1.345480E+01   2.154509E+01   7.253739E-01
   2.539114E+00   1.347182E+01   2.160519E+01   7.211724E-01
   2.618546E+00   1.349100E+01   2.166769E+01   7.168421E-01
   2.700462E+00   1.351431E+01   2.173029E+01   7.124636E-01
   2.784941E+00   1.353664E+01   2.179530E+01   7.079164E-01
   2.872063E+00   1.355922E+01   2.186052E+01   7.032904E-01
   2.961910E+00   1.358448E+01   2.192308E+01   6.987109E-01
   3.054568E+00   1.361031E+01   2.198307E+01   6.941562E-01
   3.150125E+00   1.363721E+01   2.203842E+01   6.896919E-01
   3.248671E+00   1.366549E+01   2.208733E+01   6.853806E-01
   3.350299E+00   1.369500E+01   2.212887E+01   6.812687E-01
   3.455107E+00   1.372317E+01   2.216394E+01   6.773190E-01
   3.563194E+00   1.375149E+01   2.219105E+01   6.735886E-01
   3.674662E+00   1.377966E+01   2.220984E+01   6.700874E-01
   3.789617E+00   1.380846E+01   2.221940E+01   6.668627E-01
   3.908168E+00   1.383423E+01   2.222182E+01   6.638326E-01
   4.030428E+00   1.385621E+01   2.221722E+01   6.609972E-01
   4.156513E+00   1.387406E+01   2.220534E+01   6.583461E-01
   4.286541E+00   1.388784E+01   2.218582E+01   6.558858E-01
   4.420638E+00   1.389691E+01   2.215967E+01   6.535933E-01
   4.558929E+00   1.390133E+01   2.212845E+01   6.514533E-01
   4.701547E+00   1.390139E+01   2.209324E+01   6.494578E-01
   4.848626E+00   1.389775E+01   2.205300E+01   6.476446E-01
   5.000307E+00   1.388333E+01   2.201077E+01   6.457892E-01
   5.156732E+00   1.386063E+01   2.196482E+01   6.439701E-01
   5.318051E+00   1.383673E+01   2.191508E+01   6.423335E-01
   5.484417E+00   1.381279E+01   2.186838E+01   6.407521E-01
   5.655986E+00   1.378680E+01   2.182500E+01   6.392802E-01
   5.832924E+00   1.374057E+01   2.178278E+01   6.376487E-01
   6.015396E+00   1.367328E+01   2.173374E+01   6.358702E-01
   6.203576E+00   1.361594E+01   2.168099E+01   6.342648E-01
   6.397644E+00   1.358488E+01   2.164601E+01   6.328178E-01
   6.597782E+00   1.354265E+01   2.163100E+01   6.313836E-01
   6.804182E+00   1.342998E+01   2.160277E+01   6.294726E-01
   7.017038E+00   1.330549E+01   2.153944E+01   6.274390E-01
   7.236553E+00   1.326388E+01   2.149196E+01   6.258700E-01
   7.462936E+00   1.326540E+01   2.150351E+01   6.247918E-01
   7.696400E+00   1.315482E+01   2.150829E+01   6.234402E-01
   7.937168E+00   1.296433E+01   2.142846E+01   6.214664E-01
   8.185467E+00   1.289947E+01   2.133038E+01   6.197745E-01
   8.441535E+00   1.294957E+01   2.132745E+01   6.193806E-01
